SEXO,ESTADO,SEM_CURSADOS,CREDITOS,APROBO,PONDERADO,BECA_VIGENTE,ESTADO_CIVIL_D,ESTADO_CIVIL_S,FFH,COLEGIO_PRIVADO,CRED_X_SEM,HRS_FALTA_RATIO,EDAD,IDH,POR_POBREZA,POR_POBREZA_EXTREMA,Tasa_Analfabetismo,Tasa_Desempleo2019
0,1,14,244,72,14.5275,0,0,1,False,True,17.0,0.08,22.0,0.7622,0.7,0.0,3.1,3.4
1,1,15,231,72,12.13,0,0,1,False,True,15.0,0.11,22.0,0.7622,0.7,0.0,3.1,3.4
1,-1,2,44,7,10.5527,0,0,1,False,True,22.0,0.01,17.0,0.7622,0.7,0.0,3.1,3.4
1,1,12,211,69,15.2175,0,0,1,True,True,18.0,0.06,22.0,0.7622,0.7,0.0,3.1,3.4
1,1,21,307,73,13.4257,0,0,1,False,True,15.0,0.18,24.0,0.7622,0.7,0.0,3.1,3.4
1,1,15,257,72,14.72,0,0,1,False,True,17.0,0.07,22.0,0.6456,6.4,0.6,3.1,3.4
1,1,10,215,71,15.0043,0,0,1,False,True,22.0,0.11,21.0,0.7622,0.7,0.0,3.1,3.4
1,1,19,268,71,12.64,0,0,1,False,True,14.0,0.13,22.0,0.6966,7.7,0.2,3.3,3.4
1,-1,3,47,14,18.02,0,0,1,False,True,16.0,0.02,18.0,0.7622,0.7,0.0,3.1,3.4
1,-1,2,25,8,16.22,0,0,1,True,True,12.0,0.02,17.0,0.7622,0.7,0.0,3.1,3.4
1,-1,4,24,0,1.35,0,0,1,False,True,6.0,0.54,21.0,0.6166,11.5,1.3,3.1,3.4
0,1,12,200,65,14.1233,0,0,1,False,True,17.0,0.11,23.0,0.7622,0.7,0.0,3.1,3.4
0,1,10,196,64,16.0943,0,0,1,True,True,20.0,0.05,22.0,0.7622,0.7,0.0,3.1,3.4
0,1,12,192,65,15.4391,0,0,1,False,True,16.0,0.06,22.0,0.7622,0.7,0.0,3.1,3.4
0,1,15,272,71,13.8114,0,0,1,False,True,18.0,0.1,23.0,0.7622,0.7,0.0,3.1,3.4
0,1,14,245,72,14.065,0,0,1,False,True,18.0,0.1,22.0,0.7622,0.7,0.0,3.1,3.4
0,1,12,225,72,15.4471,0,0,1,True,True,19.0,0.08,21.0,0.7454,1.4,0.2,3.1,3.4
1,1,11,220,71,15.7433,0,0,1,False,True,20.0,0.1,21.0,0.7622,0.7,0.0,3.1,3.4
0,1,18,251,61,16.77,0,0,1,True,True,14.0,0.12,27.0,0.7622,0.7,0.0,3.1,3.4
1,-1,12,188,39,12.4163,0,0,1,False,True,16.0,0.14,21.0,0.7622,0.7,0.0,3.1,3.4
1,1,13,230,71,15.2263,0,0,1,False,True,18.0,0.09,22.0,0.7622,0.7,0.0,3.1,3.4
1,1,11,222,72,15.708,0,0,1,False,False,20.0,0.07,22.0,0.7622,0.7,0.0,3.1,3.4
0,1,15,244,71,13.07,0,0,1,False,True,16.0,0.1,22.0,0.7622,0.7,0.0,3.1,3.4
0,-1,6,101,21,10.7514,0,0,1,False,True,17.0,0.03,19.0,0.7622,0.7,0.0,3.1,3.4
1,-1,1,22,7,13.5523,0,0,1,True,True,22.0,0.02,17.0,0.7622,0.7,0.0,3.1,3.4
0,1,13,247,72,13.57,0,0,1,False,True,19.0,0.08,22.0,0.7622,0.7,0.0,3.1,3.4
0,1,19,301,72,11.5,0,0,1,True,False,16.0,0.06,25.0,0.7622,0.7,0.0,3.1,3.4
0,1,13,247,73,15.48,0,0,1,False,True,19.0,0.13,22.0,0.7622,0.7,0.0,3.1,3.4
0,-1,1,22,3,9.7281,0,0,1,False,True,22.0,0.08,21.0,0.7622,0.7,0.0,3.1,3.4
0,1,18,295,72,16.55,0,0,1,True,False,16.0,0.16,24.0,0.7622,0.7,0.0,3.1,3.4
0,1,12,237,71,14.236,0,0,1,False,True,20.0,0.05,22.0,0.7622,0.7,0.0,3.1,3.4
0,-1,6,103,21,8.445,0,0,1,True,False,17.0,0.22,21.0,0.7622,0.7,0.0,3.1,3.4
0,1,15,263,71,13.1346,0,0,1,False,True,18.0,0.1,24.0,0.7622,0.7,0.0,3.1,3.4
1,-1,7,115,22,11.7514,0,0,1,False,True,16.0,0.15,23.0,0.7622,0.7,0.0,3.1,3.4
0,-1,1,22,0,5.5795,0,0,1,False,True,22.0,0.24,19.0,0.6898,16.8,0.9,4.4,3.4
1,1,13,236,72,14.28,0,0,1,False,False,18.0,0.12,24.0,0.4032,39.2,12.2,8.6,3.4
1,1,17,280,71,12.9,0,0,1,True,False,16.0,0.07,23.0,0.7622,0.7,0.0,3.1,3.4
0,-1,1,22,2,9.0105,0,0,1,True,False,22.0,0.18,18.0,0.7454,1.4,0.2,3.1,3.4
1,1,16,264,73,13.6463,0,0,1,False,True,16.0,0.14,23.0,0.5128,25.9,7.5,12.6,3.4
1,1,23,278,64,12.8,0,0,1,False,False,12.0,0.18,28.0,0.6456,6.4,0.6,3.1,3.4
0,1,20,279,72,15.48,0,0,1,False,True,14.0,0.13,24.0,0.7622,0.7,0.0,3.1,3.4
1,-1,1,16,3,11.6006,0,0,1,False,True,16.0,0.24,24.0,0.8372,0.5,0.0,4.4,3.4
1,-1,16,189,38,11.3,0,0,1,False,True,12.0,0.11,24.0,0.7622,0.7,0.0,3.1,3.4
0,1,22,282,64,13.82,0,0,1,True,True,13.0,0.2,28.0,0.7622,0.7,0.0,3.1,3.4
1,1,14,270,73,14.475,0,0,1,True,True,19.0,0.12,24.0,0.7622,0.7,0.0,3.1,3.4
1,1,11,215,71,14.16,0,0,1,True,True,20.0,0.05,22.0,0.7622,0.7,0.0,3.1,3.4
1,1,14,210,66,15.265,0,0,1,True,True,15.0,0.11,21.0,0.6739,6.4,0.5,3.1,3.4
1,1,13,245,72,14.1671,0,0,1,True,True,19.0,0.19,24.0,0.7454,1.4,0.2,3.1,3.4
1,1,16,250,71,14.32,0,0,1,False,True,16.0,0.08,27.0,0.7622,0.7,0.0,3.1,3.4
1,1,12,218,71,14.53,0,0,1,True,True,18.0,0.12,21.0,0.6435,5.4,0.6,3.1,3.4
0,1,13,237,71,13.765,0,0,1,True,True,18.0,0.04,22.0,0.7622,0.7,0.0,3.1,3.4
1,-1,2,38,4,8.165,0,0,1,False,False,19.0,0.14,18.0,0.7622,0.7,0.0,3.1,3.4
0,1,15,267,73,14.5975,0,0,1,True,False,18.0,0.12,22.0,0.7454,1.4,0.2,3.1,3.4
0,-1,2,27,3,6.918,0,0,1,False,True,14.0,0.24,22.0,0.7622,0.7,0.0,3.1,3.4
1,1,17,201,65,16.0333,0,0,1,False,True,12.0,0.05,25.0,0.7622,0.7,0.0,3.1,3.4
1,1,11,222,71,14.908,0,0,1,False,True,20.0,0.11,20.0,0.7327,7.0,0.2,4.4,6.5
1,1,30,350,72,13.3075,0,0,1,False,True,12.0,0.23,27.0,0.7438,6.1,1.9,4.3,3.4
1,1,10,215,71,16.01,0,0,1,False,True,22.0,0.05,21.0,0.7622,0.7,0.0,3.1,3.4
1,-1,2,44,9,11.8377,0,0,1,False,True,22.0,0.03,17.0,0.7622,0.7,0.0,3.1,3.4
1,1,18,290,72,13.33,0,0,1,False,True,16.0,0.09,23.0,0.8372,0.5,0.0,4.4,3.4
1,1,11,225,72,14.72,0,0,1,False,True,20.0,0.03,21.0,0.6498,6.2,0.7,3.1,3.4
1,1,10,215,71,15.495,0,0,1,False,False,22.0,0.06,21.0,0.7622,0.7,0.0,3.1,3.4
1,-1,16,195,45,12.574,0,0,1,False,False,12.0,0.09,24.0,0.7622,0.7,0.0,3.1,3.4
1,1,19,284,73,11.58,0,0,1,False,True,15.0,0.15,28.0,0.7622,0.7,0.0,3.1,3.4
1,1,15,264,73,14.0154,0,0,1,False,False,18.0,0.13,23.0,0.7622,0.7,0.0,3.1,3.4
0,-1,1,22,6,12.7095,0,0,1,False,False,22.0,0.01,17.0,0.7622,0.7,0.0,3.1,3.4
1,1,10,215,71,14.8357,0,0,1,False,True,22.0,0.12,21.0,0.7622,0.7,0.0,3.1,3.4
0,1,21,286,71,13.88,0,0,1,False,True,14.0,0.22,26.0,0.7622,0.7,0.0,3.1,3.4
0,1,16,263,74,12.275,0,0,1,False,False,16.0,0.09,23.0,0.7622,0.7,0.0,3.1,3.4
0,1,12,219,72,14.88,0,0,1,True,True,18.0,0.02,21.0,0.7622,0.7,0.0,3.1,3.4
1,-1,1,22,0,2.0538,0,0,1,False,True,22.0,0.37,17.0,0.7622,0.7,0.0,3.1,3.4
0,1,15,252,71,14.08,0,0,1,False,True,17.0,0.11,23.0,0.7622,0.7,0.0,3.1,3.4
0,1,14,246,71,14.8833,0,0,1,True,True,18.0,0.2,23.0,0.7622,0.7,0.0,3.1,3.4
0,1,18,275,72,14.89,0,0,1,False,True,15.0,0.06,23.0,0.7622,0.7,0.0,3.1,3.4
1,1,15,219,59,14.4625,0,0,1,False,True,15.0,0.15,25.0,0.7622,0.7,0.0,3.1,3.4
0,-1,4,33,5,2.7,0,0,0,False,True,8.0,0.38,28.0,0.7622,0.7,0.0,3.1,3.4
1,-1,1,22,0,3.9609,0,0,1,True,False,22.0,0.23,20.0,0.7622,0.7,0.0,3.1,3.4
1,1,14,230,71,17.64,0,0,1,True,True,16.0,0.06,23.0,0.7622,0.7,0.0,3.1,3.4
0,1,13,226,71,14.2,0,0,1,False,True,17.0,0.06,24.0,0.7622,0.7,0.0,3.1,3.4
0,-1,5,102,11,3.878,0,0,1,False,True,20.0,0.24,19.0,0.7622,0.7,0.0,3.1,3.4
1,-1,9,171,40,11.999,0,0,1,False,True,19.0,0.19,26.0,0.5325,32.8,6.4,8.6,3.4
0,-1,13,139,31,4.36,0,0,1,False,False,11.0,0.23,33.0,0.7647,8.0,0.3,4.4,3.4
1,-1,2,33,6,9.3064,0,0,1,False,False,16.0,0.09,26.0,0.7622,0.7,0.0,3.1,3.4
1,1,10,215,71,15.195,0,0,1,True,True,22.0,0.08,22.0,0.7622,0.7,0.0,3.1,3.4
0,1,8,74,20,16.5,0,0,1,True,False,9.0,0.16,31.0,0.7622,0.7,0.0,3.1,3.4
0,-1,2,39,4,9.9712,0,0,1,True,True,20.0,0.09,18.0,0.7622,0.7,0.0,3.1,3.4
0,-1,1,22,4,10.6386,0,0,1,False,True,22.0,0.03,24.0,0.8326,0.1,0.0,4.4,3.4
1,1,10,217,72,15.8905,0,0,1,True,True,22.0,0.17,25.0,0.7622,0.7,0.0,3.1,3.4
0,1,11,220,71,15.28,0,0,1,True,True,20.0,0.02,22.0,0.7622,0.7,0.0,3.1,3.4
1,1,2,12,3,12.0,0,0,1,False,True,6.0,0.1,30.0,0.7622,0.7,0.0,3.1,3.4
1,-1,1,22,2,8.0486,0,0,1,False,True,22.0,0.12,18.0,0.7622,0.7,0.0,3.1,3.4
1,-1,5,95,22,12.0181,0,0,1,False,True,19.0,0.08,19.0,0.7622,0.7,0.0,3.1,3.4
0,-1,6,84,15,0.6867,0,0,1,False,False,14.0,0.26,25.0,0.7622,0.7,0.0,3.1,3.4
1,1,15,246,72,14.23,0,0,1,False,False,16.0,0.1,23.0,0.7622,0.7,0.0,3.1,3.4
0,1,13,226,72,14.7267,0,0,1,False,True,17.0,0.04,23.0,0.7622,0.7,0.0,3.1,3.4
1,1,11,215,71,16.674,0,0,1,False,True,20.0,0.09,21.0,0.6489,12.8,1.4,8.6,3.4
0,1,20,235,52,14.91,0,0,1,False,False,12.0,0.06,32.0,0.7622,0.7,0.0,3.1,3.4
0,-1,9,136,23,7.16,0,0,1,True,True,15.0,0.18,21.0,0.7622,0.7,0.0,3.1,3.4
0,1,13,216,71,14.9179,0,0,1,True,False,17.0,0.05,28.0,0.6498,6.2,0.7,3.1,3.4
0,-1,2,30,1,4.1925,0,0,1,True,False,15.0,0.25,19.0,0.7622,0.7,0.0,3.1,3.4
1,1,12,219,72,16.444,0,0,1,False,True,18.0,0.03,21.0,0.7622,0.7,0.0,3.1,3.4
1,1,14,222,73,13.115,0,0,1,False,True,16.0,0.13,22.0,0.7622,0.7,0.0,3.1,3.4
0,1,23,303,71,11.5,0,0,1,False,True,13.0,0.13,24.0,0.7622,0.7,0.0,3.1,3.4
1,-1,1,22,0,3.8673,0,0,1,False,True,22.0,0.21,17.0,0.7622,0.7,0.0,3.1,3.4
1,1,13,232,71,13.005,0,0,1,False,True,18.0,0.03,22.0,0.7622,0.7,0.0,3.1,3.4
1,1,16,243,71,15.81,0,0,1,False,True,15.0,0.03,21.0,0.7622,0.7,0.0,3.1,3.4
1,1,22,302,72,12.64,0,0,1,False,True,14.0,0.09,25.0,0.7622,0.7,0.0,3.1,3.4
0,-1,1,22,3,8.975,0,0,1,False,False,22.0,0.09,20.0,0.2809,65.6,18.5,8.6,3.4
0,1,16,254,72,12.1,0,0,1,False,True,16.0,0.07,22.0,0.7647,8.0,0.3,4.4,3.4
0,-1,2,41,5,11.9374,0,0,1,False,True,20.0,0.06,18.0,0.5748,12.6,0.5,3.1,3.4
1,1,14,250,71,14.3214,0,0,1,False,True,18.0,0.12,20.0,0.7622,0.7,0.0,3.1,3.4
1,1,14,246,71,13.381,0,0,1,False,True,18.0,0.12,22.0,0.7622,0.7,0.0,3.1,3.4
1,1,13,243,72,14.1687,0,0,1,False,True,19.0,0.07,22.0,0.8326,0.1,0.0,4.4,3.4
0,-1,4,71,8,7.611,0,0,1,False,True,18.0,0.3,22.0,0.7622,0.7,0.0,3.1,3.4
0,1,11,220,72,15.9383,0,0,1,False,True,20.0,0.14,21.0,0.7622,0.7,0.0,3.1,3.4
1,1,13,235,72,14.4614,0,0,1,False,True,18.0,0.1,21.0,0.7622,0.7,0.0,3.1,3.4
1,1,5,54,16,16.2,0,0,1,False,False,11.0,0.03,30.0,0.7622,0.7,0.0,3.1,3.4
1,1,16,251,72,13.95,0,0,1,True,True,16.0,0.14,21.0,0.7622,0.7,0.0,3.1,3.4
0,-1,3,66,14,9.5468,0,0,1,True,True,22.0,0.06,18.0,0.7622,0.7,0.0,3.1,3.4
0,1,20,292,71,13.3,0,0,1,True,True,15.0,0.17,24.0,0.7622,0.7,0.0,3.1,3.4
0,1,16,247,71,15.57,0,0,1,False,True,15.0,0.09,23.0,0.7622,0.7,0.0,3.1,3.4
1,1,21,308,72,13.7,0,0,1,False,False,15.0,0.15,23.0,0.6695,6.2,0.7,3.1,3.4
0,1,12,226,72,14.4723,0,0,1,True,True,19.0,0.09,21.0,0.7622,0.7,0.0,3.1,3.4
0,1,14,229,65,14.2096,0,0,1,False,False,16.0,0.09,24.0,0.7622,0.7,0.0,3.1,3.4
0,-1,2,41,4,9.6037,0,0,1,False,True,20.0,0.09,17.0,0.7622,0.7,0.0,3.1,3.4
0,1,17,271,71,14.7127,0,0,1,True,True,16.0,0.12,23.0,0.7622,0.7,0.0,3.1,3.4
0,-1,2,38,4,9.4069,0,0,1,False,True,19.0,0.12,17.0,0.7622,0.7,0.0,3.1,3.4
1,1,17,267,72,11.79,0,0,1,False,False,16.0,0.11,22.0,0.7622,0.7,0.0,3.1,3.4
1,-1,1,22,7,15.125,0,0,1,False,True,22.0,0.0,16.0,0.7622,0.7,0.0,3.1,3.4
1,1,16,255,72,15.49,0,0,1,False,True,16.0,0.07,22.0,0.7622,0.7,0.0,3.1,3.4
0,1,23,305,72,12.75,0,0,1,False,True,13.0,0.05,24.0,0.8372,0.5,0.0,4.4,3.4
0,1,15,233,71,13.35,0,0,1,True,True,16.0,0.16,22.0,0.7622,0.7,0.0,3.1,3.4
1,1,10,217,72,15.56,0,0,1,True,True,22.0,0.04,21.0,0.7622,0.7,0.0,3.1,3.4
1,1,16,261,72,15.17,0,0,1,False,True,16.0,0.06,22.0,0.7622,0.7,0.0,3.1,3.4
0,1,17,270,72,15.0833,0,0,1,False,True,16.0,0.12,23.0,0.6832,6.2,0.3,4.3,3.4
1,1,22,322,71,13.2763,0,0,1,True,True,15.0,0.21,25.0,0.7622,0.7,0.0,3.1,3.4
1,1,3,30,10,15.175,0,0,1,False,True,10.0,0.08,24.0,0.7622,0.7,0.0,3.1,3.4
0,1,11,218,71,15.3629,0,0,1,False,True,20.0,0.04,21.0,0.6105,17.0,1.9,3.1,3.4
0,-1,1,22,6,14.1386,0,0,1,False,True,22.0,0.03,17.0,0.7622,0.7,0.0,3.1,3.4
1,1,12,224,71,16.3567,0,0,1,False,True,19.0,0.09,22.0,0.7622,0.7,0.0,3.1,3.4
0,1,11,218,71,15.0443,0,0,1,False,True,20.0,0.01,21.0,0.7622,0.7,0.0,3.1,3.4
0,1,16,264,71,14.37,0,0,1,True,True,16.0,0.17,23.0,0.7622,0.7,0.0,3.1,3.4
0,-1,3,61,6,1.2016,0,0,1,False,True,20.0,0.34,19.0,0.7622,0.7,0.0,3.1,3.4
1,1,11,217,72,15.1796,1,0,1,False,True,20.0,0.1,20.0,0.7622,0.7,0.0,3.1,3.4
1,1,18,261,71,12.03,0,0,1,False,False,14.0,0.09,29.0,0.7622,0.7,0.0,3.1,3.4
0,-1,1,22,0,3.8305,0,0,1,False,False,22.0,0.27,17.0,0.7622,0.7,0.0,3.1,3.4
0,-1,2,44,5,10.695,0,0,1,False,True,22.0,0.09,22.0,0.7622,0.7,0.0,3.1,3.4
0,-1,1,22,2,7.7177,0,0,1,False,True,22.0,0.13,17.0,0.7622,0.7,0.0,3.1,3.4
0,-1,7,52,6,1.42,0,0,1,False,True,7.0,0.31,27.0,0.7622,0.7,0.0,3.1,3.4
1,1,20,290,72,15.4,0,0,1,True,True,14.0,0.1,23.0,0.6435,5.4,0.6,3.1,3.4
0,-1,1,22,0,3.0373,0,0,1,True,True,22.0,0.2,17.0,0.6412,9.1,1.0,3.1,3.4
0,1,29,310,72,12.58,0,0,1,False,True,11.0,0.1,33.0,0.7622,0.7,0.0,3.1,3.4
1,1,11,218,71,15.3286,0,0,1,False,False,20.0,0.03,20.0,0.7622,0.7,0.0,3.1,3.4
1,1,16,235,68,16.76,0,0,1,False,False,15.0,0.15,28.0,0.576,21.7,1.7,8.6,3.4
0,-1,10,138,27,8.4767,0,0,1,False,False,14.0,0.12,26.0,0.7622,0.7,0.0,3.1,3.4
0,-1,4,85,13,9.9077,0,0,1,False,False,21.0,0.13,25.0,0.5989,3.0,0.0,2.3,3.4
1,1,20,283,69,12.93,0,0,1,False,False,14.0,0.06,25.0,0.7647,8.0,0.3,4.4,3.4
0,-1,1,22,1,8.3014,0,0,1,False,False,22.0,0.17,17.0,0.7622,0.7,0.0,3.1,3.4
0,-1,1,22,0,7.7468,0,0,1,False,True,22.0,0.0,17.0,0.7622,0.7,0.0,3.1,3.4
0,-1,3,46,5,0.05,0,0,1,False,False,15.0,0.18,18.0,0.6105,17.0,1.9,3.1,3.4
1,1,4,58,19,14.21,0,0,1,False,False,14.0,0.14,25.0,0.7389,1.4,0.0,9.9,3.4
1,-1,1,19,1,8.9395,0,0,1,False,True,19.0,0.04,19.0,0.7019,7.0,0.5,4.3,3.4
0,-1,1,22,0,6.9055,0,0,1,True,True,22.0,0.19,17.0,0.7622,0.7,0.0,3.1,3.4
0,1,16,229,72,16.87,1,0,1,False,False,14.0,0.07,22.0,0.7622,0.7,0.0,3.1,3.4
0,1,11,207,69,14.6453,1,0,1,False,False,19.0,0.11,22.0,0.7622,0.7,0.0,3.1,3.4
1,1,13,230,72,14.8741,0,0,1,False,True,18.0,0.07,21.0,0.7622,0.7,0.0,3.1,3.4
0,1,9,121,35,12.11,0,0,1,False,True,13.0,0.18,25.0,0.7622,0.7,0.0,3.1,3.4
0,-1,6,107,24,11.4895,0,0,1,False,True,18.0,0.17,19.0,0.5722,24.1,2.8,5.1,3.4
0,-1,1,11,0,3.0727,0,0,1,False,True,11.0,0.55,33.0,0.7622,0.7,0.0,3.1,3.4
0,1,17,264,70,11.55,0,0,1,False,True,16.0,0.19,26.0,0.7622,0.7,0.0,3.1,3.4
1,1,6,78,25,15.9,0,0,1,False,True,13.0,0.1,28.0,0.7622,0.7,0.0,3.1,3.4
0,-1,2,25,2,10.98,0,0,1,False,True,12.0,0.04,17.0,0.7622,0.7,0.0,3.1,3.4
1,1,19,277,71,13.826,0,0,1,False,True,15.0,0.17,24.0,0.7622,0.7,0.0,3.1,3.4
0,-1,1,22,0,2.8559,0,0,1,False,False,22.0,0.23,17.0,0.576,21.7,1.7,8.6,3.4
0,-1,4,71,14,12.7255,0,0,1,False,True,18.0,0.24,22.0,0.7622,0.7,0.0,3.1,3.4
0,1,15,264,72,13.9225,0,0,1,False,True,18.0,0.09,23.0,0.7366,5.5,0.1,3.3,3.4
0,-1,1,22,0,0.48,0,0,1,False,True,22.0,0.53,18.0,0.7622,0.7,0.0,3.1,3.4
1,1,12,190,45,15.88,0,0,1,False,True,16.0,0.09,31.0,0.576,21.7,1.7,8.6,3.4
1,1,24,308,73,15.32,0,0,1,False,False,13.0,0.19,36.0,0.8326,0.1,0.0,4.4,3.4
0,-1,1,22,0,2.3786,0,0,1,False,True,22.0,0.47,19.0,0.6695,6.2,0.7,3.1,3.4
1,-1,1,22,0,3.9241,0,0,1,False,False,22.0,0.12,16.0,0.6832,6.2,0.3,4.3,3.4
0,1,17,272,72,15.2,0,0,1,False,True,16.0,0.13,25.0,0.7622,0.7,0.0,3.1,3.4
1,1,14,237,72,14.25,0,0,1,False,True,17.0,0.11,22.0,0.7622,0.7,0.0,3.1,3.4
1,1,15,245,72,13.445,0,0,1,False,False,16.0,0.05,24.0,0.4969,30.5,9.8,7.0,3.4
0,1,14,233,72,15.6317,0,0,1,True,False,17.0,0.02,22.0,0.6739,6.4,0.5,3.1,3.4
0,1,15,265,72,14.0755,0,0,1,False,False,18.0,0.09,24.0,0.6966,7.7,0.2,3.3,3.4
1,-1,7,92,20,5.2338,0,0,1,False,True,13.0,0.25,27.0,0.6591,8.2,0.2,9.9,3.4
1,1,18,269,71,17.29,0,0,1,False,False,15.0,0.12,23.0,0.8372,0.5,0.0,4.4,3.4
1,-1,2,44,6,9.3582,0,0,1,False,False,22.0,0.09,18.0,0.7622,0.7,0.0,3.1,3.4
0,1,20,319,72,12.645,0,0,1,False,False,16.0,0.05,26.0,0.7622,0.7,0.0,3.1,3.4
0,-1,3,46,12,0.8,0,0,1,False,True,15.0,0.1,26.0,0.7622,0.7,0.0,3.1,3.4
1,-1,1,9,2,9.2967,0,0,1,False,False,9.0,0.18,20.0,0.6435,5.4,0.6,3.1,3.4
1,-1,4,71,13,5.5991,0,0,1,True,True,18.0,0.14,18.0,0.7622,0.7,0.0,3.1,3.4
1,1,12,228,69,15.4433,0,0,1,True,True,19.0,0.11,22.0,0.6739,6.4,0.5,3.1,3.4
1,-1,2,43,6,10.5629,0,0,1,False,True,22.0,0.06,18.0,0.7622,0.7,0.0,3.1,3.4
0,1,18,283,73,13.3718,0,0,0,True,False,16.0,0.17,25.0,0.6412,9.1,1.0,3.1,3.4
1,1,19,259,64,13.658,0,0,1,False,True,14.0,0.13,23.0,0.7622,0.7,0.0,3.1,3.4
0,1,19,277,73,13.43,0,0,1,False,True,15.0,0.17,24.0,0.7622,0.7,0.0,3.1,3.4
0,1,17,293,73,15.615,0,0,1,True,False,17.0,0.14,24.0,0.7622,0.7,0.0,3.1,3.4
1,-1,1,22,4,11.0573,0,0,1,False,False,22.0,0.15,29.0,0.7622,0.7,0.0,3.1,3.4
0,-1,2,22,5,11.625,0,0,1,False,False,11.0,0.07,19.0,0.8372,0.5,0.0,4.4,3.4
1,1,13,237,72,14.4509,0,0,1,False,False,18.0,0.12,26.0,0.6498,6.2,0.7,3.1,3.4
1,-1,4,51,8,11.2567,0,0,1,False,True,13.0,0.24,22.0,0.7622,0.7,0.0,3.1,3.4
1,1,22,288,73,15.75,0,0,1,False,True,13.0,0.09,23.0,0.7622,0.7,0.0,3.1,3.4
0,-1,1,22,4,10.1645,0,0,1,False,True,22.0,0.11,17.0,0.7622,0.7,0.0,3.1,3.4
0,-1,1,8,0,0.0,0,0,1,False,True,8.0,0.71,26.0,0.768,1.0,0.0,4.3,3.4
0,1,14,250,73,14.0664,0,0,1,False,True,18.0,0.08,22.0,0.7622,0.7,0.0,3.1,3.4
0,-1,1,19,2,9.4047,0,0,1,False,False,19.0,0.01,18.0,0.7622,0.7,0.0,3.1,3.4
0,-1,1,22,5,11.9364,0,0,1,True,True,22.0,0.17,27.0,0.7622,0.7,0.0,3.1,3.4
1,1,9,107,27,12.555,0,0,1,True,True,12.0,0.17,31.0,0.7622,0.7,0.0,3.1,3.4
0,-1,2,38,3,8.0594,0,0,1,True,True,19.0,0.08,18.0,0.7622,0.7,0.0,3.1,3.4
0,-1,1,22,0,5.9105,0,0,1,False,True,22.0,0.14,18.0,0.7622,0.7,0.0,3.1,3.4
0,1,17,264,71,13.9433,0,0,1,True,True,16.0,0.05,22.0,0.7622,0.7,0.0,3.1,3.4
1,-1,1,22,1,8.5,0,0,1,False,True,22.0,0.16,18.0,0.576,21.7,1.7,8.6,3.4
1,1,12,224,71,11.55,0,0,1,False,True,19.0,0.05,22.0,0.6966,7.7,0.2,3.3,3.4
1,1,14,234,72,13.05,0,0,1,True,True,17.0,0.08,21.0,0.7622,0.7,0.0,3.1,3.4
0,1,17,269,72,16.8,0,0,1,True,True,16.0,0.15,22.0,0.6739,6.4,0.5,3.1,3.4
0,1,19,314,71,12.95,0,0,1,False,True,17.0,0.22,24.0,0.7622,0.7,0.0,3.1,3.4
0,1,20,300,71,13.165,0,0,1,True,True,15.0,0.1,24.0,0.7653,0.3,0.1,3.1,3.4
0,1,12,215,71,15.4167,0,0,1,True,True,18.0,0.03,21.0,0.7622,0.7,0.0,3.1,3.4
0,1,17,264,71,14.0,0,0,1,False,True,16.0,0.05,23.0,0.7622,0.7,0.0,3.1,3.4
1,1,16,271,71,13.6983,0,0,1,False,True,17.0,0.15,22.0,0.7622,0.7,0.0,3.1,3.4
0,1,16,260,72,12.25,0,0,1,False,True,16.0,0.16,24.0,0.7622,0.7,0.0,3.1,3.4
1,1,13,219,71,15.5933,0,0,1,False,True,17.0,0.05,21.0,0.7622,0.7,0.0,3.1,3.4
0,1,17,241,72,13.958,0,0,1,False,False,14.0,0.15,27.0,0.6739,6.4,0.5,3.1,3.4
0,1,21,298,72,13.57,0,0,1,False,True,14.0,0.12,25.0,0.7622,0.7,0.0,3.1,3.4
0,1,21,294,72,13.36,0,0,1,False,False,14.0,0.21,27.0,0.576,21.7,1.7,8.6,3.4
0,1,15,228,71,12.2,0,0,1,False,True,15.0,0.09,21.0,0.7622,0.7,0.0,3.1,3.4
0,1,16,263,71,13.2029,0,0,1,False,True,16.0,0.13,21.0,0.6435,5.4,0.6,3.1,3.4
1,1,13,170,44,14.835,0,0,1,True,True,13.0,0.15,25.0,0.7622,0.7,0.0,3.1,3.4
1,1,16,253,71,14.85,0,0,1,False,True,16.0,0.11,22.0,0.7622,0.7,0.0,3.1,3.4
0,1,15,259,73,15.55,0,0,1,False,False,17.0,0.15,27.0,0.7622,0.7,0.0,3.1,3.4
0,1,13,229,71,14.3275,0,0,1,True,True,18.0,0.12,22.0,0.7653,0.3,0.1,3.1,3.4
0,1,3,9,1,15.3,0,0,1,False,True,3.0,0.03,27.0,0.7622,0.7,0.0,3.1,3.4
0,-1,1,17,0,6.64,0,0,1,True,True,17.0,0.08,18.0,0.6498,6.2,0.7,3.1,3.4
1,1,15,230,72,13.62,0,0,1,False,True,15.0,0.03,22.0,0.7622,0.7,0.0,3.1,3.4
1,1,13,215,71,18.64,0,0,1,False,True,17.0,0.03,22.0,0.7622,0.7,0.0,3.1,3.4
0,1,15,242,71,16.1325,0,0,1,False,True,16.0,0.05,23.0,0.7622,0.7,0.0,3.1,3.4
1,-1,22,263,58,0.36,0,0,1,True,True,12.0,0.21,29.0,0.7622,0.7,0.0,3.1,3.4
